LONGITUDE,LATITUDE,PHOTO_URL
48.56833,38.91933,/PhotoFile4Wildfire/38.9193_48.5683_65.png
46.6805,39.0972,/PhotoFile4Wildfire/39.0972_46.6805_65.png
47.30651,39.57106,/PhotoFile4Wildfire/39.5711_47.3065_65.png
46.80094,39.17912,/PhotoFile4Wildfire/39.1791_46.8009_65.png
48.86201,39.10041,/PhotoFile4Wildfire/39.1004_48.8620_65.png
47.12667,39.37214,/PhotoFile4Wildfire/39.3721_47.1267_65.png
46.1384,39.7361,/PhotoFile4Wildfire/39.7361_46.1384_65.png
46.55801,39.78625,/PhotoFile4Wildfire/39.7863_46.5580_65.png
48.118,39.5365,/PhotoFile4Wildfire/39.5365_48.1180_65.png
46.70147,39.40983,/PhotoFile4Wildfire/39.4098_46.7015_65.png
46.65422,40.24917,/PhotoFile4Wildfire/40.2492_46.6542_65.png
46.6612,40.2501,/PhotoFile4Wildfire/40.2501_46.6612_65.png
46.0769,39.6282,/PhotoFile4Wildfire/39.6282_46.0769_65.png
47.4348,41.118,/PhotoFile4Wildfire/41.1180_47.4348_65.png
48.75221,41.29842,/PhotoFile4Wildfire/41.2984_48.7522_65.png
46.84793,39.2696,/PhotoFile4Wildfire/39.2696_46.8479_65.png
49.1038,41.2266,/PhotoFile4Wildfire/41.2266_49.1038_65.png
46.5679,39.7195,/PhotoFile4Wildfire/39.7195_46.5679_65.png
48.1123,39.5362,/PhotoFile4Wildfire/39.5362_48.1123_65.png
48.82468,38.86692,/PhotoFile4Wildfire/38.8669_48.8247_65.png
48.2545,41.437,/PhotoFile4Wildfire/41.4370_48.2545_65.png
47.87196,39.74,/PhotoFile4Wildfire/39.7400_47.8720_65.png
46.9788,39.4655,/PhotoFile4Wildfire/39.4655_46.9788_65.png
46.95063,39.27029,/PhotoFile4Wildfire/39.2703_46.9506_65.png
46.8165,40.1636,/PhotoFile4Wildfire/40.1636_46.8165_65.png
46.0876,39.6453,/PhotoFile4Wildfire/39.6453_46.0876_65.png
46.7771,39.4706,/PhotoFile4Wildfire/39.4706_46.7771_65.png
46.67136,40.26193,/PhotoFile4Wildfire/40.2619_46.6714_65.png
46.0844,40.0198,/PhotoFile4Wildfire/40.0198_46.0844_65.png
48.2873,39.1201,/PhotoFile4Wildfire/39.1201_48.2873_65.png
48.68012,39.2351,/PhotoFile4Wildfire/39.2351_48.6801_65.png
46.53006,39.33516,/PhotoFile4Wildfire/39.3352_46.5301_65.png
46.8002,39.3851,/PhotoFile4Wildfire/39.3851_46.8002_65.png
46.9477,39.2708,/PhotoFile4Wildfire/39.2708_46.9477_65.png
46.56303,39.3926,/PhotoFile4Wildfire/39.3926_46.5630_65.png
46.6747,39.4895,/PhotoFile4Wildfire/39.4895_46.6747_65.png
46.9669,39.4667,/PhotoFile4Wildfire/39.4667_46.9669_65.png
46.98112,39.66374,/PhotoFile4Wildfire/39.6637_46.9811_65.png
46.62468,39.22164,/PhotoFile4Wildfire/39.2216_46.6247_65.png
47.2556,39.6909,/PhotoFile4Wildfire/39.6909_47.2556_65.png
46.9495,39.6513,/PhotoFile4Wildfire/39.6513_46.9495_65.png
48.80016,38.81135,/PhotoFile4Wildfire/38.8113_48.8002_65.png
46.4762,39.7264,/PhotoFile4Wildfire/39.7264_46.4762_65.png
46.9084,39.2829,/PhotoFile4Wildfire/39.2829_46.9084_65.png
46.30026,39.66795,/PhotoFile4Wildfire/39.6679_46.3003_65.png
46.46004,39.54855,/PhotoFile4Wildfire/39.5485_46.4600_65.png
46.9636,39.4963,/PhotoFile4Wildfire/39.4963_46.9636_65.png
46.80244,39.45106,/PhotoFile4Wildfire/39.4511_46.8024_65.png
48.84465,39.11456,/PhotoFile4Wildfire/39.1146_48.8447_65.png
46.7012,39.4685,/PhotoFile4Wildfire/39.4685_46.7012_65.png
46.66866,40.24877,/PhotoFile4Wildfire/40.2488_46.6687_65.png
46.7686,39.4814,/PhotoFile4Wildfire/39.4814_46.7686_65.png
47.07568,39.35971,/PhotoFile4Wildfire/39.3597_47.0757_65.png
46.13418,39.73368,/PhotoFile4Wildfire/39.7337_46.1342_65.png
46.50231,39.34752,/PhotoFile4Wildfire/39.3475_46.5023_65.png
46.25253,39.7098,/PhotoFile4Wildfire/39.7098_46.2525_65.png
47.97166,39.6985,/PhotoFile4Wildfire/39.6985_47.9717_65.png
47.6288,39.79274,/PhotoFile4Wildfire/39.7927_47.6288_65.png
47.85411,39.6467,/PhotoFile4Wildfire/39.6467_47.8541_65.png
46.49871,39.74573,/PhotoFile4Wildfire/39.7457_46.4987_65.png
46.6143,39.5313,/PhotoFile4Wildfire/39.5313_46.6143_65.png
46.67726,40.25637,/PhotoFile4Wildfire/40.2564_46.6773_65.png
47.26549,39.4393,/PhotoFile4Wildfire/39.4393_47.2655_65.png
46.90141,39.28767,/PhotoFile4Wildfire/39.2877_46.9014_65.png
46.2803,41.4862,/PhotoFile4Wildfire/41.4862_46.2803_65.png
46.8448,39.30793,/PhotoFile4Wildfire/39.3079_46.8448_65.png
46.185,39.7486,/PhotoFile4Wildfire/39.7486_46.1850_65.png
46.51864,39.33284,/PhotoFile4Wildfire/39.3328_46.5186_65.png
46.80441,39.38296,/PhotoFile4Wildfire/39.3830_46.8044_65.png
46.82127,40.12145,/PhotoFile4Wildfire/40.1215_46.8213_65.png
46.66336,41.01814,/PhotoFile4Wildfire/41.0181_46.6634_65.png
48.85025,39.11565,/PhotoFile4Wildfire/39.1157_48.8503_65.png
46.13998,39.73184,/PhotoFile4Wildfire/39.7318_46.1400_65.png
46.96251,39.51075,/PhotoFile4Wildfire/39.5108_46.9625_65.png
46.64936,39.47528,/PhotoFile4Wildfire/39.4753_46.6494_65.png
46.0906,39.6355,/PhotoFile4Wildfire/39.6355_46.0906_65.png
48.57358,38.91668,/PhotoFile4Wildfire/38.9167_48.5736_65.png
46.2385,41.54911,/PhotoFile4Wildfire/41.5491_46.2385_65.png
46.45573,39.7301,/PhotoFile4Wildfire/39.7301_46.4557_65.png
46.47916,39.73384,/PhotoFile4Wildfire/39.7338_46.4792_65.png
46.67192,39.09227,/PhotoFile4Wildfire/39.0923_46.6719_65.png
46.67526,40.26859,/PhotoFile4Wildfire/40.2686_46.6753_65.png
46.9028,41.2658,/PhotoFile4Wildfire/41.2658_46.9028_65.png
48.8199,41.2025,/PhotoFile4Wildfire/41.2025_48.8199_65.png
44.728,39.6845,/PhotoFile4Wildfire/39.6845_44.7280_65.png
46.17041,39.73429,/PhotoFile4Wildfire/39.7343_46.1704_65.png
46.81943,40.11447,/PhotoFile4Wildfire/40.1145_46.8194_65.png
47.70426,41.05576,/PhotoFile4Wildfire/41.0558_47.7043_65.png
46.4207,40.9073,/PhotoFile4Wildfire/40.9073_46.4207_65.png
46.57275,39.7679,/PhotoFile4Wildfire/39.7679_46.5727_65.png
46.5672,39.7771,/PhotoFile4Wildfire/39.7771_46.5672_65.png
47.41799,41.11483,/PhotoFile4Wildfire/41.1148_47.4180_65.png
48.58892,38.36839,/PhotoFile4Wildfire/38.3684_48.5889_65.png
46.32778,39.64761,/PhotoFile4Wildfire/39.6476_46.3278_65.png
46.58306,39.37564,/PhotoFile4Wildfire/39.3756_46.5831_65.png
46.85898,39.30345,/PhotoFile4Wildfire/39.3034_46.8590_65.png
46.80583,39.88398,/PhotoFile4Wildfire/39.8840_46.8058_65.png
46.70188,41.6315,/PhotoFile4Wildfire/41.6315_46.7019_65.png
48.0906,38.7655,/PhotoFile4Wildfire/38.7655_48.0906_65.png
46.07751,39.62355,/PhotoFile4Wildfire/39.6236_46.0775_65.png
46.82076,40.12011,/PhotoFile4Wildfire/40.1201_46.8208_65.png
46.91349,39.28333,/PhotoFile4Wildfire/39.2833_46.9135_65.png
46.51987,39.32906,/PhotoFile4Wildfire/39.3291_46.5199_65.png
46.1706,39.7404,/PhotoFile4Wildfire/39.7404_46.1706_65.png
46.63061,40.21738,/PhotoFile4Wildfire/40.2174_46.6306_65.png
46.3314,39.71706,/PhotoFile4Wildfire/39.7171_46.3314_65.png
46.27953,39.6367,/PhotoFile4Wildfire/39.6367_46.2795_65.png
45.31923,40.99615,/PhotoFile4Wildfire/40.9962_45.3192_65.png
48.86413,39.08994,/PhotoFile4Wildfire/39.0899_48.8641_65.png
47.16145,39.29399,/PhotoFile4Wildfire/39.2940_47.1615_65.png
46.80924,39.38728,/PhotoFile4Wildfire/39.3873_46.8092_65.png
46.18367,39.7586,/PhotoFile4Wildfire/39.7586_46.1837_65.png
47.24977,39.43528,/PhotoFile4Wildfire/39.4353_47.2498_65.png
46.67034,40.26928,/PhotoFile4Wildfire/40.2693_46.6703_65.png
47.69341,41.05329,/PhotoFile4Wildfire/41.0533_47.6934_65.png
46.18598,39.7035,/PhotoFile4Wildfire/39.7035_46.1860_65.png
48.79725,38.80762,/PhotoFile4Wildfire/38.8076_48.7972_65.png
46.98365,39.4672,/PhotoFile4Wildfire/39.4672_46.9836_65.png
48.33823,39.94641,/PhotoFile4Wildfire/39.9464_48.3382_65.png
46.8581,39.2581,/PhotoFile4Wildfire/39.2581_46.8581_65.png
46.7585,39.4605,/PhotoFile4Wildfire/39.4605_46.7585_65.png
46.66586,40.25076,/PhotoFile4Wildfire/40.2508_46.6659_65.png
46.83622,40.11461,/PhotoFile4Wildfire/40.1146_46.8362_65.png
48.86272,39.10413,/PhotoFile4Wildfire/39.1041_48.8627_65.png
46.81857,39.18189,/PhotoFile4Wildfire/39.1819_46.8186_65.png
46.48437,39.72604,/PhotoFile4Wildfire/39.7260_46.4844_65.png
46.68557,39.57525,/PhotoFile4Wildfire/39.5752_46.6856_65.png
46.9207,39.2636,/PhotoFile4Wildfire/39.2636_46.9207_65.png
48.86774,39.09975,/PhotoFile4Wildfire/39.0998_48.8677_65.png
46.6628,40.27011,/PhotoFile4Wildfire/40.2701_46.6628_65.png
46.3325,39.6517,/PhotoFile4Wildfire/39.6517_46.3325_65.png
46.03905,39.79811,/PhotoFile4Wildfire/39.7981_46.0391_65.png
46.57839,39.39747,/PhotoFile4Wildfire/39.3975_46.5784_65.png
46.67362,39.66507,/PhotoFile4Wildfire/39.6651_46.6736_65.png
46.70155,39.10327,/PhotoFile4Wildfire/39.1033_46.7015_65.png
46.7569,39.4692,/PhotoFile4Wildfire/39.4692_46.7569_65.png
47.1439,39.3581,/PhotoFile4Wildfire/39.3581_47.1439_65.png
47.2635,39.43285,/PhotoFile4Wildfire/39.4329_47.2635_65.png
48.8671,39.0832,/PhotoFile4Wildfire/39.0832_48.8671_65.png
46.86261,39.25566,/PhotoFile4Wildfire/39.2557_46.8626_65.png
46.2513,39.7465,/PhotoFile4Wildfire/39.7465_46.2513_65.png
46.8002,39.1757,/PhotoFile4Wildfire/39.1757_46.8002_65.png
48.67064,39.23331,/PhotoFile4Wildfire/39.2333_48.6706_65.png
47.90339,40.12698,/PhotoFile4Wildfire/40.1270_47.9034_65.png
46.5175,39.33663,/PhotoFile4Wildfire/39.3366_46.5175_65.png
45.85201,40.05179,/PhotoFile4Wildfire/40.0518_45.8520_65.png
46.29294,39.74008,/PhotoFile4Wildfire/39.7401_46.2929_65.png
48.25625,39.47368,/PhotoFile4Wildfire/39.4737_48.2563_65.png
45.912,39.8721,/PhotoFile4Wildfire/39.8721_45.9120_65.png
45.84704,40.06818,/PhotoFile4Wildfire/40.0682_45.8470_65.png
47.422,41.1103,/PhotoFile4Wildfire/41.1103_47.4220_65.png
47.26779,39.43404,/PhotoFile4Wildfire/39.4340_47.2678_65.png
46.04962,39.79288,/PhotoFile4Wildfire/39.7929_46.0496_65.png
46.55672,39.43427,/PhotoFile4Wildfire/39.4343_46.5567_65.png
46.89521,39.691,/PhotoFile4Wildfire/39.6910_46.8952_65.png
46.27307,41.5516,/PhotoFile4Wildfire/41.5516_46.2731_65.png
46.69202,40.27241,/PhotoFile4Wildfire/40.2724_46.6920_65.png
48.86584,39.12254,/PhotoFile4Wildfire/39.1225_48.8658_65.png
46.8881,39.28353,/PhotoFile4Wildfire/39.2835_46.8881_65.png
46.17754,39.75797,/PhotoFile4Wildfire/39.7580_46.1775_65.png
46.98427,39.66029,/PhotoFile4Wildfire/39.6603_46.9843_65.png
46.18748,39.7085,/PhotoFile4Wildfire/39.7085_46.1875_65.png
47.22475,39.43229,/PhotoFile4Wildfire/39.4323_47.2248_65.png
46.42538,40.91004,/PhotoFile4Wildfire/40.9100_46.4254_65.png
46.5297,38.943,/PhotoFile4Wildfire/38.9430_46.5297_65.png
48.1992,39.5476,/PhotoFile4Wildfire/39.5476_48.1992_65.png
46.82018,39.1973,/PhotoFile4Wildfire/39.1973_46.8202_65.png
46.08536,39.64886,/PhotoFile4Wildfire/39.6489_46.0854_65.png
46.69957,39.55064,/PhotoFile4Wildfire/39.5506_46.6996_65.png
46.19157,39.72044,/PhotoFile4Wildfire/39.7204_46.1916_65.png
46.2918,39.7443,/PhotoFile4Wildfire/39.7443_46.2918_65.png
46.6623,40.2443,/PhotoFile4Wildfire/40.2443_46.6623_65.png
46.6148,39.52605,/PhotoFile4Wildfire/39.5260_46.6148_65.png
47.60683,39.79238,/PhotoFile4Wildfire/39.7924_47.6068_65.png
46.79067,39.377,/PhotoFile4Wildfire/39.3770_46.7907_65.png
48.82407,38.87119,/PhotoFile4Wildfire/38.8712_48.8241_65.png
46.84515,39.28411,/PhotoFile4Wildfire/39.2841_46.8451_65.png
46.8159,39.1842,/PhotoFile4Wildfire/39.1842_46.8159_65.png
49.13292,39.47398,/PhotoFile4Wildfire/39.4740_49.1329_65.png
47.12782,39.3757,/PhotoFile4Wildfire/39.3757_47.1278_65.png
46.6897,39.4702,/PhotoFile4Wildfire/39.4702_46.6897_65.png
46.56782,39.7153,/PhotoFile4Wildfire/39.7153_46.5678_65.png
48.7998,41.2115,/PhotoFile4Wildfire/41.2115_48.7998_65.png
48.81828,41.2127,/PhotoFile4Wildfire/41.2127_48.8183_65.png
46.1923,39.7506,/PhotoFile4Wildfire/39.7506_46.1923_65.png
47.23437,39.43832,/PhotoFile4Wildfire/39.4383_47.2344_65.png
46.6655,40.2616,/PhotoFile4Wildfire/40.2616_46.6655_65.png
47.96423,39.70255,/PhotoFile4Wildfire/39.7026_47.9642_65.png
46.9268,39.266,/PhotoFile4Wildfire/39.2660_46.9268_65.png
46.9539,39.273,/PhotoFile4Wildfire/39.2730_46.9539_65.png
47.22443,39.43789,/PhotoFile4Wildfire/39.4379_47.2244_65.png
46.8061,39.18359,/PhotoFile4Wildfire/39.1836_46.8061_65.png
46.6669,40.2721,/PhotoFile4Wildfire/40.2721_46.6669_65.png
48.75169,41.28036,/PhotoFile4Wildfire/41.2804_48.7517_65.png
46.9261,41.2901,/PhotoFile4Wildfire/41.2901_46.9261_65.png
47.97216,39.7092,/PhotoFile4Wildfire/39.7092_47.9722_65.png
46.56615,39.77405,/PhotoFile4Wildfire/39.7741_46.5662_65.png
46.26303,40.74224,/PhotoFile4Wildfire/40.7422_46.2630_65.png
46.61605,39.53055,/PhotoFile4Wildfire/39.5305_46.6161_65.png
46.68101,39.14656,/PhotoFile4Wildfire/39.1466_46.6810_65.png
46.84248,39.28551,/PhotoFile4Wildfire/39.2855_46.8425_65.png
46.54239,41.50857,/PhotoFile4Wildfire/41.5086_46.5424_65.png
46.358,41.5284,/PhotoFile4Wildfire/41.5284_46.3580_65.png
46.48018,39.73029,/PhotoFile4Wildfire/39.7303_46.4802_65.png
46.76942,39.47363,/PhotoFile4Wildfire/39.4736_46.7694_65.png
47.11449,39.58574,/PhotoFile4Wildfire/39.5857_47.1145_65.png
46.49436,39.74528,/PhotoFile4Wildfire/39.7453_46.4944_65.png
46.5537,39.4061,/PhotoFile4Wildfire/39.4061_46.5537_65.png
49.62017,40.57337,/PhotoFile4Wildfire/40.5734_49.6202_65.png
46.5892,39.3892,/PhotoFile4Wildfire/39.3892_46.5892_65.png
48.4489,40.3116,/PhotoFile4Wildfire/40.3116_48.4489_65.png
47.26369,39.684,/PhotoFile4Wildfire/39.6840_47.2637_65.png
46.86557,39.32219,/PhotoFile4Wildfire/39.3222_46.8656_65.png
46.83369,39.30215,/PhotoFile4Wildfire/39.3021_46.8337_65.png
48.67767,39.24047,/PhotoFile4Wildfire/39.2405_48.6777_65.png
46.89062,39.2867,/PhotoFile4Wildfire/39.2867_46.8906_65.png
46.35886,39.66479,/PhotoFile4Wildfire/39.6648_46.3589_65.png
46.9534,39.51255,/PhotoFile4Wildfire/39.5125_46.9534_65.png
46.13329,39.6995,/PhotoFile4Wildfire/39.6995_46.1333_65.png
47.1878,39.48,/PhotoFile4Wildfire/39.4800_47.1878_65.png
46.5502,39.5196,/PhotoFile4Wildfire/39.5196_46.5502_65.png
46.6773,39.4995,/PhotoFile4Wildfire/39.4995_46.6773_65.png
47.69214,41.06559,/PhotoFile4Wildfire/41.0656_47.6921_65.png
46.5278,39.3387,/PhotoFile4Wildfire/39.3387_46.5278_65.png
46.16804,39.72437,/PhotoFile4Wildfire/39.7244_46.1680_65.png
47.276,39.3918,/PhotoFile4Wildfire/39.3918_47.2760_65.png
48.4393,39.8072,/PhotoFile4Wildfire/39.8072_48.4393_65.png
46.8859,39.2879,/PhotoFile4Wildfire/39.2879_46.8859_65.png
46.80837,39.16668,/PhotoFile4Wildfire/39.1667_46.8084_65.png
46.5643,39.71605,/PhotoFile4Wildfire/39.7161_46.5643_65.png
46.5726,39.7712,/PhotoFile4Wildfire/39.7712_46.5726_65.png
47.69754,41.0593,/PhotoFile4Wildfire/41.0593_47.6975_65.png
47.02793,39.66402,/PhotoFile4Wildfire/39.6640_47.0279_65.png
46.96601,39.46447,/PhotoFile4Wildfire/39.4645_46.9660_65.png
47.8168,39.65027,/PhotoFile4Wildfire/39.6503_47.8168_65.png
47.33046,39.41417,/PhotoFile4Wildfire/39.4142_47.3305_65.png
47.2006,41.54498,/PhotoFile4Wildfire/41.5450_47.2006_65.png
47.9703,40.7687,/PhotoFile4Wildfire/40.7687_47.9703_65.png
46.8564,39.3049,/PhotoFile4Wildfire/39.3049_46.8564_65.png
47.24961,39.43336,/PhotoFile4Wildfire/39.4334_47.2496_65.png
48.82144,41.22322,/PhotoFile4Wildfire/41.2232_48.8214_65.png
46.67252,40.25854,/PhotoFile4Wildfire/40.2585_46.6725_65.png
46.7706,39.4716,/PhotoFile4Wildfire/39.4716_46.7706_65.png
47.25024,39.62133,/PhotoFile4Wildfire/39.6213_47.2502_65.png
46.83715,40.12172,/PhotoFile4Wildfire/40.1217_46.8372_65.png
46.9087,41.283,/PhotoFile4Wildfire/41.2830_46.9087_65.png
47.6176,39.6789,/PhotoFile4Wildfire/39.6789_47.6176_65.png
46.80878,39.16826,/PhotoFile4Wildfire/39.1683_46.8088_65.png
46.68467,39.46812,/PhotoFile4Wildfire/39.4681_46.6847_65.png
48.82394,38.87197,/PhotoFile4Wildfire/38.8720_48.8239_65.png
48.87497,39.11271,/PhotoFile4Wildfire/39.1127_48.8750_65.png
46.77027,39.47034,/PhotoFile4Wildfire/39.4703_46.7703_65.png
46.98282,39.47047,/PhotoFile4Wildfire/39.4705_46.9828_65.png
46.7637,39.4836,/PhotoFile4Wildfire/39.4836_46.7637_65.png
46.1488,39.727,/PhotoFile4Wildfire/39.7270_46.1488_65.png
46.8144,40.1576,/PhotoFile4Wildfire/40.1576_46.8144_65.png
46.2899,39.6606,/PhotoFile4Wildfire/39.6606_46.2899_65.png
46.9646,39.5188,/PhotoFile4Wildfire/39.5188_46.9646_65.png
48.84347,39.11821,/PhotoFile4Wildfire/39.1182_48.8435_65.png
46.1773,39.7563,/PhotoFile4Wildfire/39.7563_46.1773_65.png
47.96863,39.6982,/PhotoFile4Wildfire/39.6982_47.9686_65.png
46.7548,39.4789,/PhotoFile4Wildfire/39.4789_46.7548_65.png
47.16685,39.30627,/PhotoFile4Wildfire/39.3063_47.1668_65.png
46.8679,39.3066,/PhotoFile4Wildfire/39.3066_46.8679_65.png
45.94271,40.17833,/PhotoFile4Wildfire/40.1783_45.9427_65.png
47.2458,39.42383,/PhotoFile4Wildfire/39.4238_47.2458_65.png
44.82445,39.72392,/PhotoFile4Wildfire/39.7239_44.8244_65.png
48.25365,41.43415,/PhotoFile4Wildfire/41.4342_48.2537_65.png
48.1676,39.5129,/PhotoFile4Wildfire/39.5129_48.1676_65.png
46.5403,39.5227,/PhotoFile4Wildfire/39.5227_46.5403_65.png
46.5209,39.3249,/PhotoFile4Wildfire/39.3249_46.5209_65.png
46.81909,39.88976,/PhotoFile4Wildfire/39.8898_46.8191_65.png
47.9776,40.77,/PhotoFile4Wildfire/40.7700_47.9776_65.png
46.84344,39.26863,/PhotoFile4Wildfire/39.2686_46.8434_65.png
46.54534,39.32621,/PhotoFile4Wildfire/39.3262_46.5453_65.png
46.68187,39.14328,/PhotoFile4Wildfire/39.1433_46.6819_65.png
46.66992,40.24652,/PhotoFile4Wildfire/40.2465_46.6699_65.png
46.98943,39.67017,/PhotoFile4Wildfire/39.6702_46.9894_65.png
46.0781,40.0199,/PhotoFile4Wildfire/40.0199_46.0781_65.png
47.10072,39.28927,/PhotoFile4Wildfire/39.2893_47.1007_65.png
48.8174,41.2132,/PhotoFile4Wildfire/41.2132_48.8174_65.png
46.61557,39.5206,/PhotoFile4Wildfire/39.5206_46.6156_65.png
47.27814,39.38251,/PhotoFile4Wildfire/39.3825_47.2781_65.png
47.97342,39.69305,/PhotoFile4Wildfire/39.6930_47.9734_65.png
46.5553,39.3832,/PhotoFile4Wildfire/39.3832_46.5553_65.png
46.63337,40.22459,/PhotoFile4Wildfire/40.2246_46.6334_65.png
46.40468,40.66761,/PhotoFile4Wildfire/40.6676_46.4047_65.png
48.71367,39.22637,/PhotoFile4Wildfire/39.2264_48.7137_65.png
46.57863,39.76516,/PhotoFile4Wildfire/39.7652_46.5786_65.png
46.58752,39.40051,/PhotoFile4Wildfire/39.4005_46.5875_65.png
46.95428,39.6602,/PhotoFile4Wildfire/39.6602_46.9543_65.png
